Year,Region_AR,Region_EN,Hospital_AR,Hospital_EN,Speciality_AR,Speciality_EN,Beds
2002,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,الجملة,Total,135
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,باطنة,Internal Medicine,15
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,صدريــــــة,Pulmonology,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,قلــــب,Cardiology,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,امراض عصبية,Neurology,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,عصبیة ونفسیة,Psychiatry,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,جلدية وتناسلیة,Dermatology,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,اطفال باطنـــة,Paediatric Medicine,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,جراحة عامــــة,General Surgery,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,جــــراحة صدر,Thoracic Surgery,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,جـــــراحة قلب,Cardiac Surgery,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,جراحة اعصـاب,Neurosurgery,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,مسالك بولیــــة,Urology,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,جراحة اطفـــال,Paediatric Surgery,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,عظام,Orthopedics,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,حروق و تقويم,Plastic Surgery,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,عیــــــــــــــون,Ophthalmology,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,انــــــــف واذن,"Ear, Nose, and Throat",0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,نســــاء وولادة,Gynaecology,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,قبـــل الـولادة ,Obstetrics (Antenatal),0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,بعـــــد الولادة,Obstetrics (Postnatal),0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,طــــــب نووى,Radiation Therapy,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,الاورام,Tumors,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,عـــــام,General Medicine,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,مسنـــــــــــین,Geriatrics,52
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,تاھیــــــــــــل,Rehabilitation,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,اسنــــــــــــان,Dental,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,حديثى الولادة,Neonatal,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,اخـــــــــــــرى,Others,0
2002,رأس الخيمة,R.A.K.,سیــــــــــــــف,Saif,الجملة,Total,67
2002,رأس الخيمة,R.A.K.,الجملة,Total,باطنة,Internal Medicine,105
2002,رأس الخيمة,R.A.K.,الجملة,Total,صدريــــــة,Pulmonology,0
2002,رأس الخيمة,R.A.K.,الجملة,Total,قلــــب,Cardiology,27
2002,رأس الخيمة,R.A.K.,الجملة,Total,امراض عصبية,Neurology,0
2002,رأس الخيمة,R.A.K.,الجملة,Total,عصبیة ونفسیة,Psychiatry,16
2002,رأس الخيمة,R.A.K.,الجملة,Total,جلدية وتناسلیة,Dermatology,2
2002,رأس الخيمة,R.A.K.,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,20
2002,رأس الخيمة,R.A.K.,الجملة,Total,جراحة عامــــة,General Surgery,39
2002,رأس الخيمة,R.A.K.,الجملة,Total,جــــراحة صدر,Thoracic Surgery,0
2002,رأس الخيمة,R.A.K.,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,0
2002,رأس الخيمة,R.A.K.,الجملة,Total,جراحة اعصـاب,Neurosurgery,4
2002,رأس الخيمة,R.A.K.,الجملة,Total,مسالك بولیــــة,Urology,8
2002,رأس الخيمة,R.A.K.,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,0
2002,رأس الخيمة,R.A.K.,الجملة,Total,عظام,Orthopedics,27
2002,رأس الخيمة,R.A.K.,الجملة,Total,حروق و تقويم,Plastic Surgery,0
2002,رأس الخيمة,R.A.K.,الجملة,Total,عیــــــــــــــون,Ophthalmology,6
2002,رأس الخيمة,R.A.K.,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",12
2002,رأس الخيمة,R.A.K.,الجملة,Total,نســــاء وولادة,Gynaecology,21
2002,رأس الخيمة,R.A.K.,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),19
2002,رأس الخيمة,R.A.K.,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),48
2002,رأس الخيمة,R.A.K.,الجملة,Total,طــــــب نووى,Radiation Therapy,0
2002,رأس الخيمة,R.A.K.,الجملة,Total,الاورام,Tumors,0
2002,رأس الخيمة,R.A.K.,الجملة,Total,عـــــام,General Medicine,0
2002,رأس الخيمة,R.A.K.,الجملة,Total,مسنـــــــــــین,Geriatrics,52
2002,رأس الخيمة,R.A.K.,الجملة,Total,تاھیــــــــــــل,Rehabilitation,0
2002,رأس الخيمة,R.A.K.,الجملة,Total,اسنــــــــــــان,Dental,0
2002,رأس الخيمة,R.A.K.,الجملة,Total,حديثى الولادة,Neonatal,16
2002,رأس الخيمة,R.A.K.,الجملة,Total,اخـــــــــــــرى,Others,11
2002,رأس الخيمة,R.A.K.,الجملة,Total,الجملة,Total,433
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,باطنة,Internal Medicine,40
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,صدريــــــة,Pulmonology,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,قلــــب,Cardiology,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,امراض عصبية,Neurology,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,عصبیة ونفسیة,Psychiatry,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,جلدية وتناسلیة,Dermatology,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,اطفال باطنـــة,Paediatric Medicine,18
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,جراحة عامــــة,General Surgery,40
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,جــــراحة صدر,Thoracic Surgery,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,جـــــراحة قلب,Cardiac Surgery,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,جراحة اعصـاب,Neurosurgery,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,مسالك بولیــــة,Urology,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,جراحة اطفـــال,Paediatric Surgery,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,عظام,Orthopedics,20
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,حروق و تقويم,Plastic Surgery,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,عیــــــــــــــون,Ophthalmology,12
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,انــــــــف واذن,"Ear, Nose, and Throat",4
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,نســــاء وولادة,Gynaecology,30
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,قبـــل الـولادة ,Obstetrics (Antenatal),0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,بعـــــد الولادة,Obstetrics (Postnatal),0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,طــــــب نووى,Radiation Therapy,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,الاورام,Tumors,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,عـــــام,General Medicine,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,مسنـــــــــــین,Geriatrics,4
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,تاھیــــــــــــل,Rehabilitation,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,اسنــــــــــــان,Dental,0
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,حديثى الولادة,Neonatal,12
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,اخـــــــــــــرى,Others,12
2002,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,الجملة,Total,192
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,باطنة,Internal Medicine,30
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,صدريــــــة,Pulmonology,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,قلــــب,Cardiology,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,امراض عصبية,Neurology,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,عصبیة ونفسیة,Psychiatry,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جلدية وتناسلیة,Dermatology,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,اطفال باطنـــة,Paediatric Medicine,17
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جراحة عامــــة,General Surgery,18
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جــــراحة صدر,Thoracic Surgery,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جـــــراحة قلب,Cardiac Surgery,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جراحة اعصـاب,Neurosurgery,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,مسالك بولیــــة,Urology,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جراحة اطفـــال,Paediatric Surgery,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,عظام,Orthopedics,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,حروق و تقويم,Plastic Surgery,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,عیــــــــــــــون,Ophthalmology,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,انــــــــف واذن,"Ear, Nose, and Throat",9
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,نســــاء وولادة,Gynaecology,22
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,قبـــل الـولادة ,Obstetrics (Antenatal),0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,بعـــــد الولادة,Obstetrics (Postnatal),0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,طــــــب نووى,Radiation Therapy,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,الاورام,Tumors,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,عـــــام,General Medicine,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,مسنـــــــــــین,Geriatrics,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,تاھیــــــــــــل,Rehabilitation,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,اسنــــــــــــان,Dental,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,حديثى الولادة,Neonatal,6
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,اخـــــــــــــرى,Others,0
2002,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,الجملة,Total,102
2002,الفجيرة,Fujairah,الجملة,Total,باطنة,Internal Medicine,70
2002,الفجيرة,Fujairah,الجملة,Total,صدريــــــة,Pulmonology,0
2002,الفجيرة,Fujairah,الجملة,Total,قلــــب,Cardiology,0
2002,الفجيرة,Fujairah,الجملة,Total,امراض عصبية,Neurology,0
2002,الفجيرة,Fujairah,الجملة,Total,عصبیة ونفسیة,Psychiatry,0
2002,الفجيرة,Fujairah,الجملة,Total,جلدية وتناسلیة,Dermatology,0
2002,الفجيرة,Fujairah,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,35
2002,الفجيرة,Fujairah,الجملة,Total,جراحة عامــــة,General Surgery,58
2002,الفجيرة,Fujairah,الجملة,Total,جــــراحة صدر,Thoracic Surgery,0
2002,الفجيرة,Fujairah,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,0
2002,الفجيرة,Fujairah,الجملة,Total,جراحة اعصـاب,Neurosurgery,0
2002,الفجيرة,Fujairah,الجملة,Total,مسالك بولیــــة,Urology,0
2002,الفجيرة,Fujairah,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,0
2002,الفجيرة,Fujairah,الجملة,Total,عظام,Orthopedics,20
2002,الفجيرة,Fujairah,الجملة,Total,حروق و تقويم,Plastic Surgery,0
2002,الفجيرة,Fujairah,الجملة,Total,عیــــــــــــــون,Ophthalmology,12
2002,الفجيرة,Fujairah,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",13
2002,الفجيرة,Fujairah,الجملة,Total,نســــاء وولادة,Gynaecology,52
2002,الفجيرة,Fujairah,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),0
2002,الفجيرة,Fujairah,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),0
2002,الفجيرة,Fujairah,الجملة,Total,طــــــب نووى,Radiation Therapy,0
2002,الفجيرة,Fujairah,الجملة,Total,الاورام,Tumors,0
2002,الفجيرة,Fujairah,الجملة,Total,عـــــام,General Medicine,0
2002,الفجيرة,Fujairah,الجملة,Total,مسنـــــــــــین,Geriatrics,4
2002,الفجيرة,Fujairah,الجملة,Total,تاھیــــــــــــل,Rehabilitation,0
2002,الفجيرة,Fujairah,الجملة,Total,اسنــــــــــــان,Dental,0
2002,الفجيرة,Fujairah,الجملة,Total,حديثى الولادة,Neonatal,18
2002,الفجيرة,Fujairah,الجملة,Total,اخـــــــــــــرى,Others,12
2002,الفجيرة,Fujairah,الجملة,Total,الجملة,Total,294
2002,الجملة,Total,الجملة,Total,باطنة,Internal Medicine,621
2002,الجملة,Total,الجملة,Total,صدريــــــة,Pulmonology,36
2002,الجملة,Total,الجملة,Total,قلــــب,Cardiology,139
2002,الجملة,Total,الجملة,Total,امراض عصبية,Neurology,50
2002,الجملة,Total,الجملة,Total,عصبیة ونفسیة,Psychiatry,253
2002,الجملة,Total,الجملة,Total,جلدية وتناسلیة,Dermatology,14
2002,الجملة,Total,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,404
2002,الجملة,Total,الجملة,Total,جراحة عامــــة,General Surgery,436
2002,الجملة,Total,الجملة,Total,جــــراحة صدر,Thoracic Surgery,10
2002,الجملة,Total,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,5
2002,الجملة,Total,الجملة,Total,جراحة اعصـاب,Neurosurgery,61
2002,الجملة,Total,الجملة,Total,مسالك بولیــــة,Urology,76
2002,الجملة,Total,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,20
2002,الجملة,Total,الجملة,Total,عظام,Orthopedics,274
2002,الجملة,Total,الجملة,Total,حروق و تقويم,Plastic Surgery,31
2002,الجملة,Total,الجملة,Total,عیــــــــــــــون,Ophthalmology,104
2002,الجملة,Total,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",102
2002,الجملة,Total,الجملة,Total,نســــاء وولادة,Gynaecology,234
2002,الجملة,Total,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),207
2002,الجملة,Total,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),143
2002,الجملة,Total,الجملة,Total,طــــــب نووى,Radiation Therapy,0
2002,الجملة,Total,الجملة,Total,الاورام,Tumors,7
2002,الجملة,Total,الجملة,Total,عـــــام,General Medicine,383
2002,الجملة,Total,الجملة,Total,مسنـــــــــــین,Geriatrics,112
2002,الجملة,Total,الجملة,Total,تاھیــــــــــــل,Rehabilitation,104
2002,الجملة,Total,الجملة,Total,اسنــــــــــــان,Dental,15
2002,الجملة,Total,الجملة,Total,حديثى الولادة,Neonatal,131
2002,الجملة,Total,الجملة,Total,اخـــــــــــــرى,Others,128
2002,الجملة,Total,الجملة,Total,الجملة,Total,4100
2002,الجملة,Total,الجملة,Total,باطنة,Internal Medicine (percent),15.15
2002,الجملة,Total,الجملة,Total,صدريــــــة,Pulmonology (percent),0.88
2002,الجملة,Total,الجملة,Total,قلــــب,Cardiology (percent),3.39
2002,الجملة,Total,الجملة,Total,امراض عصبية,Neurology (percent),1.22
2002,الجملة,Total,الجملة,Total,عصبیة ونفسیة,Psychiatry (percent),6.17
2002,الجملة,Total,الجملة,Total,جلدية وتناسلیة,Dermatology (percent),0.34
2002,الجملة,Total,الجملة,Total,اطفال باطنـــة,Paediatric Medicine (percent),9.85
2002,الجملة,Total,الجملة,Total,جراحة عامــــة,General Surgery (percent),10.63
2002,الجملة,Total,الجملة,Total,جــــراحة صدر,Thoracic Surgery (percent),0.24
2002,الجملة,Total,الجملة,Total,جـــــراحة قلب,Cardiac Surgery (percent),0.12
2002,الجملة,Total,الجملة,Total,جراحة اعصـاب,Neurosurgery (percent),1.49
2002,الجملة,Total,الجملة,Total,مسالك بولیــــة,Urology (percent),1.85
2002,الجملة,Total,الجملة,Total,جراحة اطفـــال,Paediatric Surgery (percent),0.49
2002,الجملة,Total,الجملة,Total,عظام,Orthopedics (percent),6.68
2002,الجملة,Total,الجملة,Total,حروق و تقويم,Plastic Surgery (percent),0.76
2002,الجملة,Total,الجملة,Total,عیــــــــــــــون,Ophthalmology (percent),2.54
2002,الجملة,Total,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat (percent)",2.49
2002,الجملة,Total,الجملة,Total,نســــاء وولادة,Gynaecology (percent),5.71
2002,الجملة,Total,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal) (percent),5.05
2002,الجملة,Total,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal) (percent),3.49
2002,الجملة,Total,الجملة,Total,طــــــب نووى,Radiation Therapy (percent),0.00
2002,الجملة,Total,الجملة,Total,الاورام,Tumors (percent),0.17
2002,الجملة,Total,الجملة,Total,عـــــام,General Medicine (percent),9.34
2002,الجملة,Total,الجملة,Total,مسنـــــــــــین,Geriatrics (percent),2.73
2002,الجملة,Total,الجملة,Total,تاھیــــــــــــل,Rehabilitation (percent),2.54
2002,الجملة,Total,الجملة,Total,اسنــــــــــــان,Dental (percent),0.37
2002,الجملة,Total,الجملة,Total,حديثى الولادة,Neonatal (percent),3.20
2002,الجملة,Total,الجملة,Total,اخـــــــــــــرى,Others (percent),3.12
2002,الجملة,Total,الجملة,Total,الجملة,Total (percent),100.00
