Year,Region_AR,Region_EN,Hospital_AR,Hospital_EN,Speciality_AR,Speciality_EN,Beds
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,جراحة اعصـاب,Neurosurgery,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,مسالك بولیــــة,Urology,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,جراحة اطفـــال,Paediatric Surgery,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,عظام,Orthopedics,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,حروق و تقويم,Plastic Surgery,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,عیــــــــــــــون,Ophthalmology,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,انــــــــف واذن,"Ear, Nose, and Throat",0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,نســــاء وولادة,Gynaecology,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,قبـــل الـولادة ,Obstetrics (Antenatal),0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,بعـــــد الولادة,Obstetrics (Postnatal),0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,طــــــب نووى,Radiation Therapy,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,الاورام,Tumors,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,عـــــام,General Medicine,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,مسنـــــــــــین,Geriatrics,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,تاھیــــــــــــل,Rehabilitation,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,اسنــــــــــــان,Dental,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,حديثى الولادة,Neonatal,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,اخـــــــــــــرى,Others,0
2003,رأس الخيمة,R.A.K.,إبراهيم حمد,Ebrahim Hamad,الجملة,Total,70
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,باطنة,Internal Medicine,15
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,صدريــــــة,Pulmonology,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,قلــــب,Cardiology,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,امراض عصبية,Neurology,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,عصبیة ونفسیة,Psychiatry,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جلدية وتناسلیة,Dermatology,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,اطفال باطنـــة,Paediatric Medicine,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جراحة عامــــة,General Surgery,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جــــراحة صدر,Thoracic Surgery,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جـــــراحة قلب,Cardiac Surgery,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جراحة اعصـاب,Neurosurgery,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,مسالك بولیــــة,Urology,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,جراحة اطفـــال,Paediatric Surgery,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,عظام,Orthopedics,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,حروق و تقويم,Plastic Surgery,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,عیــــــــــــــون,Ophthalmology,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,انــــــــف واذن,"Ear, Nose, and Throat",0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,نســــاء وولادة,Gynaecology,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,قبـــل الـولادة ,Obstetrics (Antenatal),0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,بعـــــد الولادة,Obstetrics (Postnatal),0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,طــــــب نووى,Radiation Therapy,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,الاورام,Tumors,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,عـــــام,General Medicine,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,مسنـــــــــــین,Geriatrics,52
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,تاھیــــــــــــل,Rehabilitation,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,اسنــــــــــــان,Dental,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,حديثى الولادة,Neonatal,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,اخـــــــــــــرى,Others,0
2003,رأس الخيمة,R.A.K.,شعــــــــــــم,Shaam,الجملة,Total,67
2003,رأس الخيمة,R.A.K.,الجملة,Total,باطنة,Internal Medicine,105
2003,رأس الخيمة,R.A.K.,الجملة,Total,صدريــــــة,Pulmonology,0
2003,رأس الخيمة,R.A.K.,الجملة,Total,قلــــب,Cardiology,27
2003,رأس الخيمة,R.A.K.,الجملة,Total,امراض عصبية,Neurology,0
2003,رأس الخيمة,R.A.K.,الجملة,Total,عصبیة ونفسیة,Psychiatry,16
2003,رأس الخيمة,R.A.K.,الجملة,Total,جلدية وتناسلیة,Dermatology,2
2003,رأس الخيمة,R.A.K.,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,20
2003,رأس الخيمة,R.A.K.,الجملة,Total,جراحة عامــــة,General Surgery,39
2003,رأس الخيمة,R.A.K.,الجملة,Total,جــــراحة صدر,Thoracic Surgery,0
2003,رأس الخيمة,R.A.K.,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,0
2003,رأس الخيمة,R.A.K.,الجملة,Total,جراحة اعصـاب,Neurosurgery,4
2003,رأس الخيمة,R.A.K.,الجملة,Total,مسالك بولیــــة,Urology,8
2003,رأس الخيمة,R.A.K.,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,0
2003,رأس الخيمة,R.A.K.,الجملة,Total,عظام,Orthopedics,27
2003,رأس الخيمة,R.A.K.,الجملة,Total,حروق و تقويم,Plastic Surgery,0
2003,رأس الخيمة,R.A.K.,الجملة,Total,عیــــــــــــــون,Ophthalmology,6
2003,رأس الخيمة,R.A.K.,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",12
2003,رأس الخيمة,R.A.K.,الجملة,Total,نســــاء وولادة,Gynaecology,21
2003,رأس الخيمة,R.A.K.,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),19
2003,رأس الخيمة,R.A.K.,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),51
2003,رأس الخيمة,R.A.K.,الجملة,Total,طــــــب نووى,Radiation Therapy,0
2003,رأس الخيمة,R.A.K.,الجملة,Total,الاورام,Tumors,0
2003,رأس الخيمة,R.A.K.,الجملة,Total,عـــــام,General Medicine,0
2003,رأس الخيمة,R.A.K.,الجملة,Total,مسنـــــــــــین,Geriatrics,52
2003,رأس الخيمة,R.A.K.,الجملة,Total,تاھیــــــــــــل,Rehabilitation,0
2003,رأس الخيمة,R.A.K.,الجملة,Total,اسنــــــــــــان,Dental,0
2003,رأس الخيمة,R.A.K.,الجملة,Total,حديثى الولادة,Neonatal,16
2003,رأس الخيمة,R.A.K.,الجملة,Total,اخـــــــــــــرى,Others,11
2003,رأس الخيمة,R.A.K.,الجملة,Total,الجملة,Total,436
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,باطنة,Internal Medicine,40
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,صدريــــــة,Pulmonology,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,قلــــب,Cardiology,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,امراض عصبية,Neurology,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,عصبیة ونفسیة,Psychiatry,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,جلدية وتناسلیة,Dermatology,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,اطفال باطنـــة,Paediatric Medicine,18
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,جراحة عامــــة,General Surgery,40
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,جــــراحة صدر,Thoracic Surgery,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,جـــــراحة قلب,Cardiac Surgery,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,جراحة اعصـاب,Neurosurgery,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,مسالك بولیــــة,Urology,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,جراحة اطفـــال,Paediatric Surgery,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,عظام,Orthopedics,20
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,حروق و تقويم,Plastic Surgery,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,عیــــــــــــــون,Ophthalmology,12
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,انــــــــف واذن,"Ear, Nose, and Throat",4
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,نســــاء وولادة,Gynaecology,30
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,قبـــل الـولادة ,Obstetrics (Antenatal),0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,بعـــــد الولادة,Obstetrics (Postnatal),0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,طــــــب نووى,Radiation Therapy,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,الاورام,Tumors,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,عـــــام,General Medicine,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,مسنـــــــــــین,Geriatrics,4
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,تاھیــــــــــــل,Rehabilitation,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,اسنــــــــــــان,Dental,0
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,حديثى الولادة,Neonatal,12
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,اخـــــــــــــرى,Others,12
2003,الفجيرة,Fujairah,الجملــــــــــة,Fujairah,الجملة,Total,192
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,باطنة,Internal Medicine,30
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,صدريــــــة,Pulmonology,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,قلــــب,Cardiology,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,امراض عصبية,Neurology,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,عصبیة ونفسیة,Psychiatry,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جلدية وتناسلیة,Dermatology,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,اطفال باطنـــة,Paediatric Medicine,17
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جراحة عامــــة,General Surgery,18
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جــــراحة صدر,Thoracic Surgery,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جـــــراحة قلب,Cardiac Surgery,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جراحة اعصـاب,Neurosurgery,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,مسالك بولیــــة,Urology,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,جراحة اطفـــال,Paediatric Surgery,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,عظام,Orthopedics,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,حروق و تقويم,Plastic Surgery,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,عیــــــــــــــون,Ophthalmology,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,انــــــــف واذن,"Ear, Nose, and Throat",9
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,نســــاء وولادة,Gynaecology,22
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,قبـــل الـولادة ,Obstetrics (Antenatal),0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,بعـــــد الولادة,Obstetrics (Postnatal),0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,طــــــب نووى,Radiation Therapy,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,الاورام,Tumors,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,عـــــام,General Medicine,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,مسنـــــــــــین,Geriatrics,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,تاھیــــــــــــل,Rehabilitation,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,اسنــــــــــــان,Dental,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,حديثى الولادة,Neonatal,6
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,اخـــــــــــــرى,Others,0
2003,الفجيرة,Fujairah,الفجـــــــــــیرة,Deba,الجملة,Total,102
2003,الفجيرة,Fujairah,الجملة,Total,باطنة,Internal Medicine,70
2003,الفجيرة,Fujairah,الجملة,Total,صدريــــــة,Pulmonology,0
2003,الفجيرة,Fujairah,الجملة,Total,قلــــب,Cardiology,0
2003,الفجيرة,Fujairah,الجملة,Total,امراض عصبية,Neurology,0
2003,الفجيرة,Fujairah,الجملة,Total,عصبیة ونفسیة,Psychiatry,0
2003,الفجيرة,Fujairah,الجملة,Total,جلدية وتناسلیة,Dermatology,0
2003,الفجيرة,Fujairah,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,35
2003,الفجيرة,Fujairah,الجملة,Total,جراحة عامــــة,General Surgery,58
2003,الفجيرة,Fujairah,الجملة,Total,جــــراحة صدر,Thoracic Surgery,0
2003,الفجيرة,Fujairah,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,0
2003,الفجيرة,Fujairah,الجملة,Total,جراحة اعصـاب,Neurosurgery,0
2003,الفجيرة,Fujairah,الجملة,Total,مسالك بولیــــة,Urology,0
2003,الفجيرة,Fujairah,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,0
2003,الفجيرة,Fujairah,الجملة,Total,عظام,Orthopedics,20
2003,الفجيرة,Fujairah,الجملة,Total,حروق و تقويم,Plastic Surgery,0
2003,الفجيرة,Fujairah,الجملة,Total,عیــــــــــــــون,Ophthalmology,12
2003,الفجيرة,Fujairah,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",13
2003,الفجيرة,Fujairah,الجملة,Total,نســــاء وولادة,Gynaecology,52
2003,الفجيرة,Fujairah,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),0
2003,الفجيرة,Fujairah,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),0
2003,الفجيرة,Fujairah,الجملة,Total,طــــــب نووى,Radiation Therapy,0
2003,الفجيرة,Fujairah,الجملة,Total,الاورام,Tumors,0
2003,الفجيرة,Fujairah,الجملة,Total,عـــــام,General Medicine,0
2003,الفجيرة,Fujairah,الجملة,Total,مسنـــــــــــین,Geriatrics,4
2003,الفجيرة,Fujairah,الجملة,Total,تاھیــــــــــــل,Rehabilitation,0
2003,الفجيرة,Fujairah,الجملة,Total,اسنــــــــــــان,Dental,0
2003,الفجيرة,Fujairah,الجملة,Total,حديثى الولادة,Neonatal,18
2003,الفجيرة,Fujairah,الجملة,Total,اخـــــــــــــرى,Others,12
2003,الفجيرة,Fujairah,الجملة,Total,الجملة,Total,294
2003,الجملة,Total,الجملة,Total,باطنة,Internal Medicine,621
2003,الجملة,Total,الجملة,Total,صدريــــــة,Pulmonology,36
2003,الجملة,Total,الجملة,Total,قلــــب,Cardiology,137
2003,الجملة,Total,الجملة,Total,امراض عصبية,Neurology,33
2003,الجملة,Total,الجملة,Total,عصبیة ونفسیة,Psychiatry,277
2003,الجملة,Total,الجملة,Total,جلدية وتناسلیة,Dermatology,16
2003,الجملة,Total,الجملة,Total,اطفال باطنـــة,Paediatric Medicine,397
2003,الجملة,Total,الجملة,Total,جراحة عامــــة,General Surgery,438
2003,الجملة,Total,الجملة,Total,جــــراحة صدر,Thoracic Surgery,10
2003,الجملة,Total,الجملة,Total,جـــــراحة قلب,Cardiac Surgery,5
2003,الجملة,Total,الجملة,Total,جراحة اعصـاب,Neurosurgery,64
2003,الجملة,Total,الجملة,Total,مسالك بولیــــة,Urology,83
2003,الجملة,Total,الجملة,Total,جراحة اطفـــال,Paediatric Surgery,20
2003,الجملة,Total,الجملة,Total,عظام,Orthopedics,274
2003,الجملة,Total,الجملة,Total,حروق و تقويم,Plastic Surgery,31
2003,الجملة,Total,الجملة,Total,عیــــــــــــــون,Ophthalmology,104
2003,الجملة,Total,الجملة,Total,انــــــــف واذن,"Ear, Nose, and Throat",99
2003,الجملة,Total,الجملة,Total,نســــاء وولادة,Gynaecology,229
2003,الجملة,Total,الجملة,Total,قبـــل الـولادة ,Obstetrics (Antenatal),207
2003,الجملة,Total,الجملة,Total,بعـــــد الولادة,Obstetrics (Postnatal),146
2003,الجملة,Total,الجملة,Total,طــــــب نووى,Radiation Therapy,4
2003,الجملة,Total,الجملة,Total,الاورام,Tumors,7
2003,الجملة,Total,الجملة,Total,عـــــام,General Medicine,379
2003,الجملة,Total,الجملة,Total,مسنـــــــــــین,Geriatrics,105
2003,الجملة,Total,الجملة,Total,تاھیــــــــــــل,Rehabilitation,104
2003,الجملة,Total,الجملة,Total,اسنــــــــــــان,Dental,15
2003,الجملة,Total,الجملة,Total,حديثى الولادة,Neonatal,130
2003,الجملة,Total,الجملة,Total,اخـــــــــــــرى,Others,130
2003,الجملة,Total,الجملة,Total,الجملة,Total,"4,101"
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,باطنة,Internal Medicine (percent),15.14
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,صدريــــــة,Pulmonology (percent),0.88
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,قلــــب,Cardiology (percent),3.34
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,امراض عصبية,Neurology (percent),0.80
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,عصبیة ونفسیة,Psychiatry (percent),6.75
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,جلدية وتناسلیة,Dermatology (percent),0.39
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,اطفال باطنـــة,Paediatric Medicine (percent),9.68
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,جراحة عامــــة,General Surgery (percent),10.68
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,جــــراحة صدر,Thoracic Surgery (percent),0.24
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,جـــــراحة قلب,Cardiac Surgery (percent),0.12
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,جراحة اعصـاب,Neurosurgery (percent),1.56
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,مسالك بولیــــة,Urology (percent),2.02
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,جراحة اطفـــال,Paediatric Surgery (percent),0.49
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,عظام,Orthopedics (percent),6.68
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,حروق و تقويم,Plastic Surgery (percent),0.76
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,عیــــــــــــــون,Ophthalmology (percent),2.54
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,انــــــــف واذن,"Ear, Nose, and Throat (percent)",2.41
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,نســــاء وولادة,Gynaecology (percent),5.58
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,قبـــل الـولادة ,Obstetrics (Antenatal) (percent),5.05
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,بعـــــد الولادة,Obstetrics (Postnatal) (percent),3.56
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,طــــــب نووى,Radiation Therapy (percent),0.10
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,الاورام,Tumors (percent),0.17
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,عـــــام,General Medicine (percent),9.24
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,مسنـــــــــــین,Geriatrics (percent),2.56
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,تاھیــــــــــــل,Rehabilitation (percent),2.54
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,اسنــــــــــــان,Dental (percent),0.37
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,حديثى الولادة,Neonatal (percent),3.17
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,اخـــــــــــــرى,Others (percent),3.17
2003,الجملة,Total,النسبة المئوية ٪,Percentage of Total Beds,الجملة,Total (percent),100.00
